symbol,itm_call,open_interest_call,imp_vol_call,volume_call,change_call,percent_change_call,last_price_call,bid_call,ask_call,strike,expire_date,bid_put,ask_put,last_price_put,change_put,percent_change_put,volume_put,open_interest_put,imp_vol_put,itm_put,contract_size_call,contract_symbol_call,last_trade_date_call,currency_call,contract_size_put,contract_symbol_put,last_trade_date_put,currency_put
TSLA,Y,29,1.0000000000000003e-05,2.0,0.0,0.0,79.58,0.0,0.0,185.0,2025-04-17,0.0,0.0,7.75,0.0,0.0,1.0,720,0.12500875,N,REGULAR,TSLA250417C00185000,2024-11-05 20:41:37+00:00,USD,REGULAR,TSLA250417P00185000,2024-11-05 19:54:38+00:00,USD
TSLA,Y,71,1.0000000000000003e-05,2.0,0.0,0.0,75.8,0.0,0.0,190.0,2025-04-17,0.0,0.0,8.94,0.0,0.0,82.0,1762,0.062509375,N,REGULAR,TSLA250417C00190000,2024-11-05 14:50:31+00:00,USD,REGULAR,TSLA250417P00190000,2024-11-05 19:56:04+00:00,USD
TSLA,Y,107,1.0000000000000003e-05,4.0,0.0,0.0,73.75,0.0,0.0,195.0,2025-04-17,0.0,0.0,10.0,0.0,0.0,5.0,774,0.062509375,N,REGULAR,TSLA250417C00195000,2024-11-05 18:09:37+00:00,USD,REGULAR,TSLA250417P00195000,2024-11-05 19:54:38+00:00,USD
TSLA,Y,505,1.0000000000000003e-05,54.0,0.0,0.0,67.75,0.0,0.0,200.0,2025-04-17,0.0,0.0,11.09,0.0,0.0,4.0,3827,0.062509375,N,REGULAR,TSLA250417C00200000,2024-11-05 20:25:08+00:00,USD,REGULAR,TSLA250417P00200000,2024-11-05 17:51:30+00:00,USD
TSLA,Y,105,1.0000000000000003e-05,1.0,0.0,0.0,64.51,0.0,0.0,205.0,2025-04-17,0.0,0.0,12.34,0.0,0.0,114.0,550,0.062509375,N,REGULAR,TSLA250417C00205000,2024-10-31 15:17:20+00:00,USD,REGULAR,TSLA250417P00205000,2024-11-05 18:58:30+00:00,USD
TSLA,Y,309,1.0000000000000003e-05,3.0,0.0,0.0,61.0,0.0,0.0,210.0,2025-04-17,0.0,0.0,14.05,0.0,0.0,19.0,3013,0.062509375,N,REGULAR,TSLA250417C00210000,2024-11-05 20:48:23+00:00,USD,REGULAR,TSLA250417P00210000,2024-11-05 19:39:15+00:00,USD
TSLA,Y,233,1.0000000000000003e-05,6.0,0.0,0.0,58.62,0.0,0.0,215.0,2025-04-17,0.0,0.0,16.14,0.0,0.0,32.0,977,0.062509375,N,REGULAR,TSLA250417C00215000,2024-11-05 16:36:05+00:00,USD,REGULAR,TSLA250417P00215000,2024-11-05 20:30:42+00:00,USD
TSLA,Y,595,1.0000000000000003e-05,13.0,0.0,0.0,54.15,0.0,0.0,220.0,2025-04-17,0.0,0.0,17.35,0.0,0.0,12.0,2862,0.0312596875,N,REGULAR,TSLA250417C00220000,2024-11-05 15:43:12+00:00,USD,REGULAR,TSLA250417P00220000,2024-11-05 19:09:41+00:00,USD
TSLA,Y,606,1.0000000000000003e-05,6.0,0.0,0.0,51.38,0.0,0.0,225.0,2025-04-17,0.0,0.0,19.3,0.0,0.0,70.0,617,0.0312596875,N,REGULAR,TSLA250417C00225000,2024-11-05 20:55:35+00:00,USD,REGULAR,TSLA250417P00225000,2024-11-05 18:43:39+00:00,USD
TSLA,Y,440,1.0000000000000003e-05,10.0,0.0,0.0,49.6,0.0,0.0,230.0,2025-04-17,0.0,0.0,21.4,0.0,0.0,55.0,623,0.0312596875,N,REGULAR,TSLA250417C00230000,2024-11-05 20:38:21+00:00,USD,REGULAR,TSLA250417P00230000,2024-11-05 18:00:41+00:00,USD
TSLA,Y,306,1.0000000000000003e-05,7.0,0.0,0.0,48.35,0.0,0.0,235.0,2025-04-17,0.0,0.0,24.15,0.0,0.0,6.0,394,0.0312596875,N,REGULAR,TSLA250417C00235000,2024-11-05 17:49:50+00:00,USD,REGULAR,TSLA250417P00235000,2024-11-05 20:20:26+00:00,USD
TSLA,Y,644,1.0000000000000003e-05,22.0,0.0,0.0,43.85,0.0,0.0,240.0,2025-04-17,0.0,0.0,26.9,0.0,0.0,7.0,1337,0.015634843750000002,N,REGULAR,TSLA250417C00240000,2024-11-05 19:56:11+00:00,USD,REGULAR,TSLA250417P00240000,2024-11-05 20:59:26+00:00,USD
TSLA,Y,485,1.0000000000000003e-05,141.0,0.0,0.0,41.81,0.0,0.0,245.0,2025-04-17,0.0,0.0,28.95,0.0,0.0,676.0,672,0.007822421875,N,REGULAR,TSLA250417C00245000,2024-11-05 20:14:56+00:00,USD,REGULAR,TSLA250417P00245000,2024-11-05 20:20:26+00:00,USD
TSLA,Y,1190,1.0000000000000003e-05,55.0,0.0,0.0,38.6,0.0,0.0,250.0,2025-04-17,0.0,0.0,30.53,0.0,0.0,17.0,576,0.00196310546875,N,REGULAR,TSLA250417C00250000,2024-11-05 20:58:36+00:00,USD,REGULAR,TSLA250417P00250000,2024-11-05 18:59:11+00:00,USD
TSLA,N,752,0.0039162109375,76.0,0.0,0.0,36.39,0.0,0.0,255.0,2025-04-17,0.0,0.0,33.15,0.0,0.0,51.0,341,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00255000,2024-11-05 20:59:15+00:00,USD,REGULAR,TSLA250417P00255000,2024-11-05 19:01:14+00:00,USD
TSLA,N,668,0.015634843750000002,158.0,0.0,0.0,34.35,0.0,0.0,260.0,2025-04-17,0.0,0.0,35.9,0.0,0.0,18.0,1132,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00260000,2024-11-05 20:54:07+00:00,USD,REGULAR,TSLA250417P00260000,2024-11-05 18:59:11+00:00,USD
TSLA,N,468,0.015634843750000002,16.0,0.0,0.0,32.26,0.0,0.0,265.0,2025-04-17,0.0,0.0,39.25,0.0,0.0,72.0,779,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00265000,2024-11-05 20:59:15+00:00,USD,REGULAR,TSLA250417P00265000,2024-11-05 17:41:03+00:00,USD
TSLA,N,1305,0.0312596875,88.0,0.0,0.0,30.8,0.0,0.0,270.0,2025-04-17,0.0,0.0,41.75,0.0,0.0,25.0,104,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00270000,2024-11-05 20:44:25+00:00,USD,REGULAR,TSLA250417P00270000,2024-11-05 18:59:11+00:00,USD
TSLA,N,635,0.0312596875,48.0,0.0,0.0,30.31,0.0,0.0,275.0,2025-04-17,0.0,0.0,46.8,0.0,0.0,2.0,176,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00275000,2024-11-05 17:48:59+00:00,USD,REGULAR,TSLA250417P00275000,2024-11-05 15:32:05+00:00,USD
TSLA,N,887,0.0312596875,7.0,0.0,0.0,28.3,0.0,0.0,280.0,2025-04-17,0.0,0.0,49.8,0.0,0.0,2.0,98,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00280000,2024-11-05 19:48:27+00:00,USD,REGULAR,TSLA250417P00280000,2024-11-05 19:58:13+00:00,USD
TSLA,N,180,0.0312596875,16.0,0.0,0.0,26.6,0.0,0.0,285.0,2025-04-17,0.0,0.0,53.25,0.0,0.0,5.0,50,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00285000,2024-11-05 17:58:13+00:00,USD,REGULAR,TSLA250417P00285000,2024-11-05 15:01:14+00:00,USD
TSLA,N,267,0.062509375,43.0,0.0,0.0,25.08,0.0,0.0,290.0,2025-04-17,0.0,0.0,60.45,0.0,0.0,1.0,71,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00290000,2024-11-05 18:52:34+00:00,USD,REGULAR,TSLA250417P00290000,2024-11-04 16:30:54+00:00,USD
TSLA,N,290,0.062509375,50.0,0.0,0.0,23.6,0.0,0.0,295.0,2025-04-17,0.0,0.0,59.95,0.0,0.0,1.0,13,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00295000,2024-11-05 18:49:23+00:00,USD,REGULAR,TSLA250417P00295000,2024-10-31 16:15:57+00:00,USD
TSLA,N,2833,0.062509375,270.0,0.0,0.0,21.0,0.0,0.0,300.0,2025-04-17,0.0,0.0,63.8,0.0,0.0,6.0,55,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00300000,2024-11-05 20:59:28+00:00,USD,REGULAR,TSLA250417P00300000,2024-11-05 19:58:13+00:00,USD
TSLA,N,1736,0.062509375,23.0,0.0,0.0,20.45,0.0,0.0,305.0,2025-04-17,0.0,0.0,67.35,0.0,0.0,2.0,21,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00305000,2024-11-05 19:52:29+00:00,USD,REGULAR,TSLA250417P00305000,2024-11-05 15:50:40+00:00,USD
TSLA,N,182,0.062509375,1.0,0.0,0.0,19.8,0.0,0.0,310.0,2025-04-17,0.0,0.0,76.74,0.0,0.0,1.0,13,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00310000,2024-11-05 18:47:31+00:00,USD,REGULAR,TSLA250417P00310000,2024-11-04 17:11:20+00:00,USD
TSLA,N,323,0.062509375,2.0,0.0,0.0,17.13,0.0,0.0,315.0,2025-04-17,0.0,0.0,66.85,0.0,0.0,1.0,2,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00315000,2024-11-05 15:30:06+00:00,USD,REGULAR,TSLA250417P00315000,2024-10-25 15:48:04+00:00,USD
TSLA,N,1189,0.062509375,16.0,0.0,0.0,16.4,0.0,0.0,320.0,2025-04-17,0.0,0.0,79.54,0.0,0.0,2.0,18,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00320000,2024-11-05 20:24:33+00:00,USD,REGULAR,TSLA250417P00320000,2024-11-05 15:00:51+00:00,USD
TSLA,N,390,0.062509375,2.0,0.0,0.0,15.82,0.0,0.0,325.0,2025-04-17,0.0,0.0,78.0,0.0,0.0,5.0,7,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00325000,2024-11-05 17:02:37+00:00,USD,REGULAR,TSLA250417P00325000,2024-10-30 19:43:43+00:00,USD
TSLA,N,291,0.062509375,154.0,0.0,0.0,14.5,0.0,0.0,330.0,2025-04-17,0.0,0.0,87.4,0.0,0.0,,29,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00330000,2024-11-05 20:24:14+00:00,USD,REGULAR,TSLA250417P00330000,2024-10-24 15:16:48+00:00,USD
TSLA,N,118,0.062509375,23.0,0.0,0.0,13.5,0.0,0.0,335.0,2025-04-17,0.0,0.0,84.9,0.0,0.0,,0,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00335000,2024-11-05 20:59:06+00:00,USD,REGULAR,TSLA250417P00335000,2024-10-30 14:22:22+00:00,USD
TSLA,N,236,0.12500875,8.0,0.0,0.0,12.8,0.0,0.0,340.0,2025-04-17,0.0,0.0,88.75,0.0,0.0,18.0,28,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00340000,2024-11-05 20:54:57+00:00,USD,REGULAR,TSLA250417P00340000,2024-10-30 16:34:15+00:00,USD
TSLA,N,69,0.12500875,24.0,0.0,0.0,12.25,0.0,0.0,345.0,2025-04-17,100.35,104.0,107.6,0.0,0.0,2.0,3,0.5289658920288086,Y,REGULAR,TSLA250417C00345000,2024-10-31 15:06:32+00:00,USD,REGULAR,TSLA250417P00345000,2024-10-02 16:51:21+00:00,USD
TSLA,N,669,0.12500875,88.0,0.0,0.0,11.37,0.0,0.0,350.0,2025-04-17,0.0,0.0,96.75,0.0,0.0,1.0,7,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00350000,2024-11-05 20:59:58+00:00,USD,REGULAR,TSLA250417P00350000,2024-10-30 14:41:51+00:00,USD
TSLA,N,132,0.12500875,5.0,0.0,0.0,9.95,0.0,0.0,355.0,2025-04-17,0.0,0.0,97.45,0.0,0.0,6.0,6,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00355000,2024-11-01 17:27:13+00:00,USD,REGULAR,TSLA250417P00355000,2024-10-28 18:43:29+00:00,USD
TSLA,N,1080,0.12500875,4.0,0.0,0.0,10.8,0.0,0.0,360.0,2025-04-17,0.0,0.0,108.9,0.0,0.0,8.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00360000,2024-11-05 17:28:22+00:00,USD,REGULAR,TSLA250417P00360000,2024-10-24 18:43:55+00:00,USD
TSLA,N,65,0.12500875,1.0,0.0,0.0,10.1,0.0,0.0,365.0,2025-04-17,0.0,0.0,105.95,0.0,0.0,5.0,15,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00365000,2024-11-05 19:40:25+00:00,USD,REGULAR,TSLA250417P00365000,2024-10-28 18:43:29+00:00,USD
TSLA,N,97,0.12500875,19.0,0.0,0.0,9.45,0.0,0.0,370.0,2025-04-17,0.0,0.0,132.9,0.0,0.0,21.0,31,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00370000,2024-11-05 19:26:22+00:00,USD,REGULAR,TSLA250417P00370000,2024-10-10 17:46:03+00:00,USD
TSLA,N,87,0.12500875,1.0,0.0,0.0,8.7,0.0,0.0,375.0,2025-04-17,0.0,0.0,133.7,0.0,0.0,1.0,14,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00375000,2024-11-05 14:42:29+00:00,USD,REGULAR,TSLA250417P00375000,2024-11-04 17:09:31+00:00,USD
TSLA,N,135,0.12500875,1.0,0.0,0.0,8.3,0.0,0.0,380.0,2025-04-17,0.0,0.0,143.15,0.0,0.0,26.0,40,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00380000,2024-11-05 14:44:44+00:00,USD,REGULAR,TSLA250417P00380000,2024-10-10 19:32:22+00:00,USD
TSLA,N,106,0.12500875,15.0,0.0,0.0,7.95,0.0,0.0,385.0,2025-04-17,136.75,139.95,147.76,0.0,0.0,,12,0.5380905566406251,Y,REGULAR,TSLA250417C00385000,2024-11-05 17:20:38+00:00,USD,REGULAR,TSLA250417P00385000,2024-10-03 16:47:48+00:00,USD
TSLA,N,144,0.12500875,1.0,0.0,0.0,7.1,0.0,0.0,390.0,2025-04-17,0.0,0.0,137.1,0.0,0.0,3.0,70,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00390000,2024-11-05 20:25:25+00:00,USD,REGULAR,TSLA250417P00390000,2024-10-25 13:30:00+00:00,USD
TSLA,N,93,0.12500875,81.0,0.0,0.0,5.65,0.0,0.0,395.0,2025-04-17,0.0,0.0,154.3,0.0,0.0,11.0,21,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00395000,2024-11-04 15:04:45+00:00,USD,REGULAR,TSLA250417P00395000,2024-10-07 14:39:00+00:00,USD
TSLA,N,562,0.12500875,52.0,0.0,0.0,6.4,0.0,0.0,400.0,2025-04-17,0.0,0.0,152.17,0.0,0.0,1.0,1,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00400000,2024-11-05 20:47:15+00:00,USD,REGULAR,TSLA250417P00400000,2024-11-01 16:22:46+00:00,USD
TSLA,N,71,0.12500875,1.0,0.0,0.0,5.9,0.0,0.0,405.0,2025-04-17,0.0,0.0,153.8,0.0,0.0,2.0,4,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00405000,2024-11-05 15:44:23+00:00,USD,REGULAR,TSLA250417P00405000,2024-11-05 17:05:51+00:00,USD
TSLA,N,112,0.12500875,10.0,0.0,0.0,4.5,0.0,0.0,410.0,2025-04-17,0.0,0.0,163.2,0.0,0.0,2.0,2,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00410000,2024-11-04 14:41:18+00:00,USD,REGULAR,TSLA250417P00410000,2024-11-04 16:16:59+00:00,USD
TSLA,N,63,0.12500875,2.0,0.0,0.0,5.66,0.0,0.0,415.0,2025-04-17,0.0,0.0,162.35,0.0,0.0,4.0,5,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00415000,2024-10-31 17:15:32+00:00,USD,REGULAR,TSLA250417P00415000,2024-11-05 19:49:56+00:00,USD
TSLA,N,287,0.12500875,16.0,0.0,0.0,4.9,0.0,0.0,420.0,2025-04-17,0.0,0.0,168.55,0.0,0.0,9.0,14,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00420000,2024-11-05 15:41:18+00:00,USD,REGULAR,TSLA250417P00420000,2024-11-05 20:40:03+00:00,USD
TSLA,N,56,0.12500875,10.0,0.0,0.0,5.1,0.0,0.0,425.0,2025-04-17,0.0,0.0,172.8,0.0,0.0,4.0,19,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00425000,2024-11-05 17:19:29+00:00,USD,REGULAR,TSLA250417P00425000,2024-11-05 19:51:59+00:00,USD
TSLA,N,179,0.12500875,7.0,0.0,0.0,4.45,0.0,0.0,430.0,2025-04-17,0.0,0.0,178.25,0.0,0.0,6.0,14,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00430000,2024-11-05 16:08:21+00:00,USD,REGULAR,TSLA250417P00430000,2024-11-05 20:40:02+00:00,USD
TSLA,N,154,0.12500875,18.0,0.0,0.0,4.2,0.0,0.0,435.0,2025-04-17,0.0,0.0,181.55,0.0,0.0,2.0,2,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00435000,2024-11-05 15:23:28+00:00,USD,REGULAR,TSLA250417P00435000,2024-11-05 18:00:41+00:00,USD
TSLA,N,56,0.12500875,4.0,0.0,0.0,4.45,0.0,0.0,440.0,2025-04-17,0.0,0.0,174.65,0.0,0.0,2.0,2,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00440000,2024-11-05 17:25:10+00:00,USD,REGULAR,TSLA250417P00440000,2024-10-25 15:28:06+00:00,USD
TSLA,N,539,0.12500875,31.0,0.0,0.0,3.75,0.0,0.0,450.0,2025-04-17,199.35,202.95,204.2,0.0,0.0,,0,0.5360153820800782,Y,REGULAR,TSLA250417C00450000,2024-11-05 20:47:50+00:00,USD,REGULAR,TSLA250417P00450000,2024-10-03 14:19:46+00:00,USD
TSLA,N,124,0.12500875,8.0,0.0,0.0,3.65,0.0,0.0,460.0,2025-04-17,0.0,0.0,194.35,0.0,0.0,4.0,4,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00460000,2024-10-31 17:18:30+00:00,USD,REGULAR,TSLA250417P00460000,2024-10-25 14:12:15+00:00,USD
TSLA,N,73,0.12500875,8.0,0.0,0.0,2.67,0.0,0.0,470.0,2025-04-17,0.0,0.0,202.9,0.0,0.0,2.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00470000,2024-11-04 17:43:52+00:00,USD,REGULAR,TSLA250417P00470000,2024-10-25 14:11:21+00:00,USD
TSLA,N,305,0.2500075,14.0,0.0,0.0,2.44,0.0,0.0,480.0,2025-04-17,0.0,0.0,212.95,0.0,0.0,2.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00480000,2024-11-04 17:43:52+00:00,USD,REGULAR,TSLA250417P00480000,2024-10-25 16:40:34+00:00,USD
TSLA,N,301,0.2500075,117.0,0.0,0.0,2.37,0.0,0.0,500.0,2025-04-17,0.0,0.0,241.1,0.0,0.0,1.0,0,1.0000000000000003e-05,Y,REGULAR,TSLA250417C00500000,2024-11-05 20:51:21+00:00,USD,REGULAR,TSLA250417P00500000,2024-10-29 15:09:32+00:00,USD
TSLA,N,256,0.2500075,5.0,0.0,0.0,2.12,0.0,0.0,520.0,2025-04-17,269.3,272.85,281.25,0.0,0.0,,0,0.628482719116211,Y,REGULAR,TSLA250417C00520000,2024-11-05 19:53:12+00:00,USD,REGULAR,TSLA250417P00520000,2024-10-03 18:14:28+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,1.0,0.0,0.0,152.27,0.0,0.0,100.0,2025-05-16,0.0,0.0,1.02,0.0,0.0,10.0,341,0.2500075,N,REGULAR,TSLA250516C00100000,2024-10-24 14:12:02+00:00,USD,REGULAR,TSLA250516P00100000,2024-11-05 17:39:48+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,1.0,0.0,0.0,161.45,0.0,0.0,110.0,2025-05-16,0.0,0.0,1.35,0.0,0.0,10.0,13,0.2500075,N,REGULAR,TSLA250516C00110000,2024-10-25 15:42:04+00:00,USD,REGULAR,TSLA250516P00110000,2024-11-05 16:44:50+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,,0.0,0.0,133.17,0.0,0.0,120.0,2025-05-16,0.0,0.0,1.81,0.0,0.0,5.0,40,0.2500075,N,REGULAR,TSLA250516C00120000,2024-10-24 14:04:44+00:00,USD,REGULAR,TSLA250516P00120000,2024-11-05 14:48:43+00:00,USD
TSLA,Y,5,1.0000000000000003e-05,2.0,0.0,0.0,142.61,0.0,0.0,125.0,2025-05-16,0.0,0.0,2.03,0.0,0.0,1.0,15,0.2500075,N,REGULAR,TSLA250516C00125000,2024-10-30 18:58:13+00:00,USD,REGULAR,TSLA250516P00125000,2024-10-31 13:30:01+00:00,USD
TSLA,Y,1,1.0000000000000003e-05,1.0,0.0,0.0,97.2,0.0,0.0,130.0,2025-05-16,0.0,0.0,2.43,0.0,0.0,1.0,875,0.12500875,N,REGULAR,TSLA250516C00130000,2024-10-14 19:54:50+00:00,USD,REGULAR,TSLA250516P00130000,2024-10-31 14:13:37+00:00,USD
TSLA,Y,32,1.0000000000000003e-05,4.0,0.0,0.0,133.25,0.0,0.0,135.0,2025-05-16,0.0,0.0,2.56,0.0,0.0,2.0,211,0.12500875,N,REGULAR,TSLA250516C00135000,2024-10-30 18:56:27+00:00,USD,REGULAR,TSLA250516P00135000,2024-11-05 19:41:47+00:00,USD
TSLA,Y,7,1.0000000000000003e-05,1.0,0.0,0.0,137.75,0.0,0.0,140.0,2025-05-16,0.0,0.0,3.6,0.0,0.0,3.0,248,0.12500875,N,REGULAR,TSLA250516C00140000,2024-10-28 14:20:51+00:00,USD,REGULAR,TSLA250516P00140000,2024-11-04 14:32:56+00:00,USD
TSLA,Y,16,1.0000000000000003e-05,1.0,0.0,0.0,111.95,0.0,0.0,150.0,2025-05-16,0.0,0.0,4.0,0.0,0.0,4.0,135,0.12500875,N,REGULAR,TSLA250516C00150000,2024-11-05 17:41:26+00:00,USD,REGULAR,TSLA250516P00150000,2024-11-05 19:57:15+00:00,USD
TSLA,Y,6,1.0000000000000003e-05,3.0,0.0,0.0,100.15,0.0,0.0,155.0,2025-05-16,0.0,0.0,5.0,0.0,0.0,15.0,76,0.12500875,N,REGULAR,TSLA250516C00155000,2024-11-04 15:22:10+00:00,USD,REGULAR,TSLA250516P00155000,2024-11-01 17:15:15+00:00,USD
TSLA,Y,13,1.0000000000000003e-05,1.0,0.0,0.0,66.97,0.0,0.0,160.0,2025-05-16,0.0,0.0,5.15,0.0,0.0,8.0,1304,0.12500875,N,REGULAR,TSLA250516C00160000,2024-10-23 19:21:07+00:00,USD,REGULAR,TSLA250516P00160000,2024-11-05 15:49:16+00:00,USD
TSLA,Y,11,1.0000000000000003e-05,8.0,0.0,0.0,97.6,0.0,0.0,165.0,2025-05-16,0.0,0.0,6.55,0.0,0.0,1.0,109,0.12500875,N,REGULAR,TSLA250516C00165000,2024-11-05 15:20:10+00:00,USD,REGULAR,TSLA250516P00165000,2024-11-01 16:57:40+00:00,USD
TSLA,Y,7,1.0000000000000003e-05,7.0,0.0,0.0,66.21,0.0,0.0,170.0,2025-05-16,0.0,0.0,7.6,0.0,0.0,5.0,58,0.12500875,N,REGULAR,TSLA250516C00170000,2024-10-18 19:48:46+00:00,USD,REGULAR,TSLA250516P00170000,2024-11-04 19:50:59+00:00,USD
TSLA,Y,72,1.0000000000000003e-05,6.0,0.0,0.0,89.8,0.0,0.0,175.0,2025-05-16,0.0,0.0,7.35,0.0,0.0,15.0,554,0.12500875,N,REGULAR,TSLA250516C00175000,2024-10-31 15:09:37+00:00,USD,REGULAR,TSLA250516P00175000,2024-11-05 18:20:23+00:00,USD
TSLA,Y,3,1.0000000000000003e-05,2.0,0.0,0.0,86.25,0.0,0.0,180.0,2025-05-16,0.0,0.0,8.65,0.0,0.0,1.0,1920,0.12500875,N,REGULAR,TSLA250516C00180000,2024-10-31 16:13:08+00:00,USD,REGULAR,TSLA250516P00180000,2024-11-05 16:56:06+00:00,USD
TSLA,Y,13,1.0000000000000003e-05,8.0,0.0,0.0,73.86,0.0,0.0,185.0,2025-05-16,0.0,0.0,9.45,0.0,0.0,5.0,667,0.062509375,N,REGULAR,TSLA250516C00185000,2024-11-04 20:50:33+00:00,USD,REGULAR,TSLA250516P00185000,2024-11-05 18:20:23+00:00,USD
TSLA,Y,55,1.0000000000000003e-05,3.0,0.0,0.0,84.07,0.0,0.0,190.0,2025-05-16,0.0,0.0,10.8,0.0,0.0,11.0,259,0.062509375,N,REGULAR,TSLA250516C00190000,2024-10-29 15:03:26+00:00,USD,REGULAR,TSLA250516P00190000,2024-11-05 20:37:31+00:00,USD
TSLA,Y,23,1.0000000000000003e-05,1.0,0.0,0.0,68.15,0.0,0.0,195.0,2025-05-16,0.0,0.0,12.48,0.0,0.0,1.0,519,0.062509375,N,REGULAR,TSLA250516C00195000,2024-11-04 17:09:20+00:00,USD,REGULAR,TSLA250516P00195000,2024-11-05 14:51:31+00:00,USD
TSLA,Y,530,1.0000000000000003e-05,5.0,0.0,0.0,72.67,0.0,0.0,200.0,2025-05-16,0.0,0.0,13.69,0.0,0.0,48.0,1468,0.062509375,N,REGULAR,TSLA250516C00200000,2024-11-05 18:29:53+00:00,USD,REGULAR,TSLA250516P00200000,2024-11-05 20:44:47+00:00,USD
TSLA,Y,422,1.0000000000000003e-05,2.0,0.0,0.0,67.3,0.0,0.0,205.0,2025-05-16,0.0,0.0,14.85,0.0,0.0,12.0,47,0.062509375,N,REGULAR,TSLA250516C00205000,2024-11-05 15:01:33+00:00,USD,REGULAR,TSLA250516P00205000,2024-11-05 18:46:50+00:00,USD
TSLA,Y,45,1.0000000000000003e-05,2.0,0.0,0.0,65.0,0.0,0.0,210.0,2025-05-16,0.0,0.0,16.96,0.0,0.0,2.0,2064,0.062509375,N,REGULAR,TSLA250516C00210000,2024-11-05 14:50:26+00:00,USD,REGULAR,TSLA250516P00210000,2024-11-05 20:44:47+00:00,USD
TSLA,Y,89,1.0000000000000003e-05,5.0,0.0,0.0,60.95,0.0,0.0,215.0,2025-05-16,0.0,0.0,19.02,0.0,0.0,19.0,839,0.062509375,N,REGULAR,TSLA250516C00215000,2024-11-05 20:53:42+00:00,USD,REGULAR,TSLA250516P00215000,2024-11-05 20:50:06+00:00,USD
TSLA,Y,211,1.0000000000000003e-05,29.0,0.0,0.0,59.87,0.0,0.0,220.0,2025-05-16,0.0,0.0,20.2,0.0,0.0,13.0,621,0.0312596875,N,REGULAR,TSLA250516C00220000,2024-11-05 18:35:51+00:00,USD,REGULAR,TSLA250516P00220000,2024-11-05 19:10:36+00:00,USD
TSLA,Y,396,1.0000000000000003e-05,8.0,0.0,0.0,51.68,0.0,0.0,225.0,2025-05-16,0.0,0.0,22.55,0.0,0.0,1.0,669,0.0312596875,N,REGULAR,TSLA250516C00225000,2024-11-04 15:30:09+00:00,USD,REGULAR,TSLA250516P00225000,2024-11-05 17:14:37+00:00,USD
TSLA,Y,218,1.0000000000000003e-05,1.0,0.0,0.0,52.15,0.0,0.0,230.0,2025-05-16,0.0,0.0,25.18,0.0,0.0,3.0,28,0.0312596875,N,REGULAR,TSLA250516C00230000,2024-11-05 16:15:45+00:00,USD,REGULAR,TSLA250516P00230000,2024-11-05 15:41:03+00:00,USD
TSLA,Y,167,1.0000000000000003e-05,7.0,0.0,0.0,50.8,0.0,0.0,235.0,2025-05-16,0.0,0.0,27.45,0.0,0.0,6.0,56,0.015634843750000002,N,REGULAR,TSLA250516C00235000,2024-11-05 16:40:16+00:00,USD,REGULAR,TSLA250516P00235000,2024-11-05 15:13:19+00:00,USD
